Age,SLOCAsItIs,SLOCNoCommentPrettyPrinter,SLOCStandard,CommentCodeRation,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,McCabeWOCases,IndentSTD,MaximumBlockDepth,totalFanOut,uniqueFanOut,n1,n2,N1,N2,Vocabulary,Length,Volume,Difficulty,Effort,Time,HalsteadBugs,MaintainabilityIndex,isPrivate,isProtected,isDefault,isPublic,isStatic,isAbstract,isGetterSetter,SATD,Parameters,LocalVariables,EnclosedExpressions,MaxEnclosedNesting,Developers,ChangeAtMethodAge,ProjectAge,CommitDate-ProjectFirstDate,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledCommit,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file
2485,8#8#8#8#13#8,8#8#8#8#14#8,8#8#8#8#13#8,0.0#0.0#0.0#0.0#0.0#0.0,0.08380288630723953#0.19540968537330627#0.12361781299114227#0.020404042676091194#0.008840635418891907#0.018729394301772118,0.013333214750261203#0.07045139954473648#0.05761302421570536#0.029299012616849043#0.001574438532495039#0.00457313416567961,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,2#2#2#2#2#2,2#2#2#2#2#2,3.12#3.12#3.12#3.12#4.67#3.12,1#1#1#1#2#1,3#3#3#3#5#5,3#3#3#3#5#5,25.0#24.0#24.0#23.0#30.0#26.0,10.0#8.0#8.0#9.0#11.0#10.0,44.0#38.0#38.0#41.0#63.0#48.0,14.0#12.0#13.0#14.0#17.0#15.0,35.0#32.0#32.0#32.0#41.0#36.0,58.0#50.0#51.0#55.0#80.0#63.0,297.4984#250.0#255.0#275.0#428.60416#325.7053,17.5#18.0#19.5#17.88889#23.181818#19.5,5206.222#4500.0#4972.5#4919.4443#9935.823#6351.2534,289.23456#250.0#276.25#273.30246#551.9902#352.8474,0.09916614#0.083333336#0.085#0.09166667#0.14286806#0.10856843,107.23692321777344#108.14144897460938#108.0384750366211#107.64583587646484#97.4730453491211#106.76588439941406,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,3#2#2#2#2#2,1#1#1#1#1#1,0#0#0#0#0#0,0#0#0#0#0#0,jfarcand#jfarcand#Norman Franke#jfarcand#jfarcand#jfarcand,0#5#14#126#175#2455,1227#1232#1241#1353#1402#3682,05/09/13-27/04/10#10/09/13-27/04/10#19/09/13-27/04/10#09/01/14-27/04/10#27/02/14-27/04/10#26/05/20-27/04/10,0#2#1#2#8#2,0#4#2#4#11#9,0#48#28#50#242#199,0#48#28#50#223#180,0#18#33#51#1#18,0#18#33#51#1#18,0#0#0#0#0#0,0#0#0#1#1#0,0#0#0#1#1#0,2283.json
2252,4,4,4,0,0.144446387887001,0.815611754915188,0,0,0,1,1,2,0,0,0,13,2,16,4,15,20,78.13781,13,1015.7915,56.43286,0.026045937,125.647964477539,0,0,0,1,0,0,0,0,1,0,0,0,jfarcand,0,1460,26/04/14-27/04/10,0,0,0,0,0,0,0,0,0,1640.json
2690,4,4,4,0,0.0448405370116234,0.811159349478608,0,0,0,1,1,2,0,0,0,13,2,16,4,15,20,78.13781,13,1015.7915,56.43286,0.026045937,125.647964477539,0,0,0,1,0,0,0,0,1,0,0,0,jfarcand,0,1021,11/02/13-27/04/10,0,0,0,0,0,0,0,0,0,1562.json
1953,31#31#31#31,26#27#27#27,28#28#28#28,0.07142857142857142#0.07142857142857142#0.07142857142857142#0.07142857142857142,1.4620175352320075E-4#0.0#0.0#0.0,6.43987858508503E-8#6.6535933192218525E-9#4.5034478159136327E-10#1.4928147298029686E-10,5#6#6#6,5#6#6#6,10#12#12#12,7#8#8#8,7#8#8#8,8.09#7.44#7.44#7.44,5#5#5#5,19#19#19#19,15#15#15#15,41.0#42.0#46.0#46.0,14.0#15.0#17.0#19.0,129.0#136.0#142.0#144.0,37.0#40.0#43.0#45.0,55.0#57.0#63.0#65.0,166.0#176.0#185.0#189.0,959.7057#1026.5886#1105.7969#1138.2275,54.17857#56.0#58.17647#54.473686,51995.48#57488.96#64331.36#62003.45,2888.6377#3193.831#3573.9644#3444.636,0.31990188#0.3421962#0.36859897#0.3794092,79.70182800292969#79.12150573730469#78.73501586914062#78.58470153808594,0#0#0#0,1#0#0#0,0#0#0#0,0#1#1#1,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1#3#4#4,1#1#1#1,0#0#0#0,0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand,0#2#6#22,1758#1760#1764#1781,18/02/15-27/04/10#20/02/15-27/04/10#24/02/15-27/04/10#13/03/15-27/04/10,0#4#2#1,0#8#4#2,0#65#67#30,0#65#67#30,0#6#10#12,0#6#10#10,0#0#0#1,0#0#1#1,0#0#1#1,1082.json
2242,3,3,3,0,0.374766409397125,0.883111914924302,0,0,0,1,1,1.89,0,0,0,12,2,13,2,14,15,57.110325,6,342.66196,19.036776,0.019036775,131.938552856445,0,0,0,1,0,0,1,0,0,0,0,0,jfarcand,0,1470,06/05/14-27/04/10,0,0,0,0,0,0,0,0,0,1737.json
3547,21#21#11,16#16#8,18#18#9,0.0#0.0#0.0,0.07276616990566254#0.09968304634094238#0.49015405774116516,0.001390456811318749#0.0013195907518387436#0.06138409687396461,2#2#0,3#3#0,5#5#0,5#5#2,5#5#2,6.19#6.19#4.66,3#3#1,5#5#2,3#3#2,27.0#27.0#23.0,14.0#14.0#10.0,73.0#73.0#41.0,26.0#26.0#15.0,41.0#41.0#33.0,99.0#99.0#56.0,530.39764#530.39764#282.48605,25.071428#25.071428#17.25,13297.826#13297.826#4872.8843,738.7681#738.7681#270.7158,0.17679921#0.17679921#0.09416202,90.40311431884766#90.40311431884766#105.59809112548828,0#0#0,1#1#1,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,2#2#2,1#1#1,0#0#0,0#0#0,Paul Sandoz#jfarcand#jfarcand,0#363#1062,165#528#1227,09/10/10-27/04/10#07/10/11-27/04/10#05/09/13-27/04/10,0#2#2,0#4#14,0#32#354,0#32#288,0#28#2,0#28#2,0#0#0,0#0#0,0#0#0,86.json
1821,3,3,3,0,0.136994406580925,0.798921095956362,0,0,0,1,1,1.89,0,0,0,13,4,15,4,17,19,77.6618,6.5,504.80167,28.044537,0.025887266,130.340194702148,0,0,0,1,0,0,0,0,0,0,0,0,jfarcand,0,1891,01/07/15-27/04/10,0,0,0,0,0,0,0,0,0,297.json
3291,5#5#11#11#11#11#11#10#11#10#10,4#5#10#10#10#10#10#9#10#9#9,5#5#10#10#10#10#10#9#10#9#9,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,0.011480060406029224#0.0019587306305766106#9.178352192975581E-4#7.787193171679974E-4#7.875857991166413E-4#7.875857991166413E-4#7.875857991166413E-4#0.0038124907296150923#7.875857991166413E-4#0.0038124907296150923#0.0031471699476242065,0.4157332988352058#0.13216854354376115#2.1163146864083024E-4#2.087993724955023E-4#2.1265989809848946E-4#2.15713870264569E-4#2.15713870264569E-4#8.946894171346844E-4#2.15713870264569E-4#8.946894171346844E-4#0.001092309168099236,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,1#1#2#2#2#2#2#2#2#2#2,1#1#2#2#2#2#2#2#2#2#2,1.96#1.96#2.53#2.53#2.53#2.53#2.53#2.67#2.53#2.67#2.67,0#0#1#1#1#1#1#1#1#1#1,1#2#5#5#5#5#5#4#5#4#3,1#2#5#5#5#5#5#4#5#4#3,15.0#16.0#24.0#24.0#24.0#24.0#24.0#23.0#24.0#23.0#22.0,7.0#10.0#13.0#13.0#13.0#13.0#13.0#13.0#13.0#13.0#14.0,24.0#28.0#60.0#60.0#60.0#60.0#60.0#54.0#60.0#54.0#52.0,9.0#12.0#26.0#26.0#26.0#26.0#26.0#22.0#26.0#22.0#23.0,22.0#26.0#37.0#37.0#37.0#37.0#37.0#36.0#37.0#36.0#36.0,33.0#40.0#86.0#86.0#86.0#86.0#86.0#76.0#86.0#76.0#75.0,147.16124#188.0176#448.013#448.013#448.013#448.013#448.013#392.9143#448.013#392.9143#387.7444,9.642857#9.6#24.0#24.0#24.0#24.0#24.0#19.461538#24.0#19.461538#18.071428,1419.0547#1804.969#10752.3125#10752.3125#10752.3125#10752.3125#10752.3125#7646.717#10752.3125#7646.717#7007.0947,78.83637#100.276054#597.3507#597.3507#597.3507#597.3507#597.3507#424.8176#597.3507#424.8176#389.28305,0.049053747#0.06267253#0.14933766#0.14933766#0.14933766#0.14933766#0.14933766#0.13097143#0.14933766#0.13097143#0.12924813,118.74115753173828#117.46711730957031#101.4930419921875#101.4930419921875#101.4930419921875#101.4930419921875#101.4930419921875#103.88228607177734#101.4930419921875#103.88228607177734#103.95116424560547,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,4#4#4#4#4#4#4#4#4#4#4,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand,0#93#105#111#126#127#142#266#266#267#470,421#514#526#532#547#548#563#687#687#688#891,22/06/11-27/04/10#23/09/11-27/04/10#05/10/11-27/04/10#11/10/11-27/04/10#26/10/11-27/04/10#27/10/11-27/04/10#11/11/11-27/04/10#14/03/12-27/04/10#14/03/12-27/04/10#15/03/12-27/04/10#04/10/12-27/04/10,0#1#6#1#2#1#0#0#1#0#1,0#1#6#2#4#2#0#1#1#1#2,0#43#317#10#27#5#0#74#74#74#32,0#42#296#10#27#5#0#70#70#70#32,0#4#16#9#16#14#30#1#1#13#30,0#4#16#9#16#14#5#1#1#13#30,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#1#0#0#0,0#0#0#0#0#0#0#1#0#0#0,2800.json
1136,3,3,3,0,0.611216008663178,0.923437865303726,0,0,0,1,1,1.89,0,0,0,11,3,12,3,14,15,57.110325,5.5,314.10678,17.450377,0.019036775,131.938552856445,0,0,0,1,0,0,1,0,0,0,0,0,jfarcand,0,2576,16/05/17-27/04/10,0,0,0,0,0,0,0,0,0,2161.json
2421,4,4,4,0,0.64152991771698,0.908807429300558,0,0,0,1,1,2,0,0,0,13,2,16,4,15,20,78.13781,13,1015.7915,56.43286,0.026045937,125.647964477539,0,0,0,1,0,0,0,0,1,0,0,0,jfarcand,0,1290,07/11/13-27/04/10,0,0,0,0,0,0,0,0,0,2063.json
2614,25#25#60#60#66#62#40#47#46#68#44#68#66#67#67#69#69#73#73#72#72#74#74#74,22#22#47#48#54#50#32#38#38#58#38#61#49#50#50#52#52#56#56#56#56#57#57#57,22#22#47#48#53#49#35#41#41#59#37#58#48#49#49#51#51#55#55#54#54#55#55#55,0.045454545454545456#0.045454545454545456#0.06382978723404255#0.0625#0.05660377358490566#0.061224489795918366#0.05714285714285714#0.04878048780487805#0.024390243902439025#0.03389830508474576#0.02702702702702703#0.017241379310344827#0.16666666666666666#0.16326530612244897#0.16326530612244897#0.1568627450980392#0.1568627450980392#0.14545454545454545#0.14545454545454545#0.14814814814814814#0.14814814814814814#0.14545454545454545#0.14545454545454545#0.14545454545454545,0.007266097702085972#0.007266097702085972#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#3.0637482996098697E-4#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.3417426988319792E-8#1.3417426988319792E-8#1.1251547619276838E-24#1.954902034169158E-25#1.1605264054583594E-27#1.4715194392371485E-25#3.707770593166645E-17#1.4518646878072576E-20#1.1313889594048949E-21#4.0035365510688125E-30#1.0982819538206167E-15#3.604978500243604E-24#2.2446908573718628E-20#5.7587578930115125E-24#1.1105139918790698E-21#8.457727827843654E-23#8.478564746108248E-23#1.217680550003939E-23#1.0021753434054937E-23#6.310722870925036E-22#1.1293270585518282E-22#7.109439658967032E-23#7.061453100732484E-23#1.0718621891928641E-22,5#5#9#9#10#10#7#6#6#8#7#7#7#7#7#7#7#8#8#8#10#10#10#10,4#4#8#8#9#9#6#7#7#10#7#8#8#8#8#8#8#10#10#9#10#10#10#10,9#9#17#17#19#19#13#13#13#18#14#15#15#15#15#15#15#18#18#17#20#20#20#20,4#4#8#8#9#9#7#8#8#11#7#9#8#8#8#8#8#10#10#10#10#10#10#10,4#4#8#8#9#9#7#8#8#11#7#9#8#8#8#8#8#10#10#10#10#10#10#10,7.33#7.33#8.16#8.09#7.92#8.12#6.47#5.95#6.0#7.33#8.4#8.59#7.18#7.16#7.16#7.18#7.18#7.03#7.03#7.03#7.03#6.98#6.98#6.98,4#4#5#5#5#5#4#4#4#6#6#6#6#6#6#6#6#6#6#6#6#6#6#6,18#18#47#48#50#48#30#36#38#49#27#40#40#43#42#44#44#46#46#44#45#46#46#46,15#15#29#29#29#28#23#23#24#30#23#28#24#24#24#24#24#25#25#25#26#26#26#27,45.0#45.0#71.0#71.0#73.0#71.0#58.0#57.0#58.0#73.0#60.0#70.0#60.0#60.0#60.0#60.0#59.0#60.0#61.0#61.0#62.0#62.0#62.0#63.0,17.0#17.0#28.0#28.0#28.0#27.0#24.0#27.0#26.0#31.0#25.0#31.0#25.0#33.0#25.0#25.0#25.0#25.0#25.0#22.0#22.0#22.0#22.0#21.0,120.0#120.0#293.0#299.0#328.0#305.0#203.0#239.0#246.0#337.0#200.0#295.0#263.0#282.0#273.0#284.0#284.0#298.0#298.0#286.0#291.0#296.0#296.0#296.0,37.0#37.0#82.0#84.0#88.0#84.0#66.0#79.0#82.0#105.0#60.0#89.0#90.0#104.0#96.0#101.0#102.0#104.0#104.0#98.0#100.0#101.0#101.0#99.0,62.0#62.0#99.0#99.0#101.0#98.0#82.0#84.0#84.0#104.0#85.0#101.0#85.0#93.0#85.0#85.0#84.0#85.0#86.0#83.0#84.0#84.0#84.0#84.0,157.0#157.0#375.0#383.0#416.0#389.0#269.0#318.0#328.0#442.0#260.0#384.0#353.0#386.0#369.0#385.0#386.0#402.0#402.0#384.0#391.0#397.0#397.0#395.0,934.80884#934.80884#2486.0085#2539.0435#2769.8162#2573.122#1710.1815#2032.757#2096.6802#2961.5945#1666.4417#2556.7534#2262.515#2524.1152#2365.0652#2467.6155#2467.4346#2576.5752#2583.3584#2448.0151#2499.396#2537.75#2537.75#2524.9653,48.970585#48.970585#103.96429#106.5#114.71429#110.44444#79.75#83.38889#91.46154#123.629036#72.0#100.483864#108.0#94.545456#115.2#121.2#120.36#124.799995#126.88#135.86363#140.90909#142.31818#142.31818#148.5,45778.137#45778.137#258456.11#270408.12#317737.5#284187.03#136386.97#169509.36#191765.6#366139.06#119983.8#256912.47#244351.61#238643.62#272455.5#299075.0#296980.44#321556.56#327776.5#332596.22#352187.62#361167.94#361167.94#374957.34,2543.2297#2543.2297#14358.673#15022.674#17652.084#15788.168#7577.0537#9417.187#10653.645#20341.059#6665.7666#14272.915#13575.09#13257.9795#15136.417#16615.277#16498.914#17864.254#18209.805#18477.568#19565.979#20064.885#20064.885#20830.963,0.31160295#0.31160295#0.8286695#0.8463478#0.9232721#0.8577074#0.5700605#0.67758566#0.69889337#0.9871982#0.55548054#0.8522511#0.7541716#0.8413717#0.78835505#0.8225385#0.8224782#0.8588584#0.86111945#0.81600505#0.83313197#0.8459167#0.8459167#0.84165514,84.43533325195312#84.43533325195312#66.13175201416016#65.68092346191406#63.39328384399414#65.04756164550781#73.08271789550781#69.39096069335938#69.2299575805664#60.847782135009766#72.31721496582031#62.349056243896484#66.28053283691406#65.37755584716797#65.71599578857422#64.84718322753906#64.84756469726562#62.93927764892578#62.92560577392578#63.502689361572266#63.394676208496094#63.01823043823242#63.01823043823242#63.04449462890625,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,3#3#5#5#6#5#6#9#8#9#5#6#6#6#6#6#6#6#6#6#6#6#6#6,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#Sebastian Lövdahl#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#AhmedDaraz,0#23#23#23#24#24#24#24#24#85#85#87#88#120#120#120#142#163#232#254#393#394#616#941,1098#1121#1121#1121#1122#1122#1122#1122#1122#1183#1183#1185#1186#1218#1218#1218#1240#1261#1330#1352#1491#1492#1714#2039,29/04/13-27/04/10#22/05/13-27/04/10#22/05/13-27/04/10#22/05/13-27/04/10#23/05/13-27/04/10#23/05/13-27/04/10#23/05/13-27/04/10#23/05/13-27/04/10#23/05/13-27/04/10#23/07/13-27/04/10#23/07/13-27/04/10#25/07/13-27/04/10#26/07/13-27/04/10#27/08/13-27/04/10#27/08/13-27/04/10#27/08/13-27/04/10#18/09/13-27/04/10#09/10/13-27/04/10#17/12/13-27/04/10#08/01/14-27/04/10#27/05/14-27/04/10#28/05/14-27/04/10#05/01/15-27/04/10#26/11/15-27/04/10,0#1#35#2#9#1#30#15#1#35#3#24#23#2#1#2#2#6#2#1#1#2#1#2,0#2#35#4#12#6#82#23#3#48#30#24#48#3#2#2#4#8#4#3#2#2#2#4,0#98#2013#115#330#226#1754#854#106#1171#1464#1127#1273#172#50#160#8#170#66#112#30#54#6#20,0#90#1624#110#341#210#1553#831#131#1052#1205#1042#966#168#50#152#8#154#66#95#30#49#6#20,0#3#7#1#1#1#1#1#2#4#3#3#4#3#2#2#15#5#8#4#26#2#1#24,0#3#7#1#1#1#1#1#2#4#3#3#4#3#2#2#15#5#8#4#26#2#1#24,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#1#0#0#0#1#0#0#0#0#0#0#1#0#0#1#1#0#1#1,0#0#0#0#0#1#0#0#0#1#0#0#0#0#0#0#1#0#0#1#1#0#1#1,1799.json
2604,8,8,8,0,0.676251888275147,0.870875250118084,0,0,0,2,2,3.12,1,1,1,15,6,24,7,21,31,136.16183,8.75,1191.416,66.18978,0.04538728,111.301055908203,0,0,0,0,1,0,0,0,1,0,0,0,jfarcand,0,1108,09/05/13-27/04/10,0,0,0,0,0,0,0,0,0,2454.json
2120,3,3,3,0,0.140541136264801,0.917680466683684,0,0,0,1,1,1.89,0,0,0,9,2,10,2,11,12,41.51318,4.5,186.80931,10.378295,0.013837727,133.597229003906,0,0,0,1,0,0,1,0,0,0,0,0,jfarcand,0,1592,05/09/14-27/04/10,0,0,0,0,0,0,0,0,0,818.json
3060,3#3,3#3,3#3,0.0#0.0,0.5504301190376282#0.5482840538024902,0.8137110330638349#0.872348169959022,0#0,0#0,0#0,1#1,1#1,3.77#1.89,0#0,0#0,0#0,12.0#12.0,2.0#2.0,13.0#13.0,4.0#4.0,14.0#14.0,17.0#17.0,64.72504#64.72504,12.0#12.0,776.70044#776.70044,43.150024#43.150024,0.021575011#0.021575011,131.28770446777344#131.28770446777344,0#0,0#0,0#0,1#1,0#0,0#0,1#1,0#0,1#1,0#0,0#0,0#0,Sebastien Dionne#jfarcand,0#17,651#668,07/02/12-27/04/10#24/02/12-27/04/10,0#0,0#0,0#16,0#0,0#120,0#96,0#0,0#0,0#0,3193.json
2285,4#5,5#5,4#5,0.0#0.0,0.7490184307098389#0.2698649764060974,0.20383603351596796#0.1056798043519056,2#3,2#3,4#6,2#2,2#2,2.0#4.38,0#0,2#4,1#3,19.0#22.0,4.0#4.0,27.0#34.0,5.0#5.0,23.0#26.0,32.0#39.0,144.75398#183.31715,11.875#13.75,1718.9535#2520.6108,95.49741#140.03394,0.048251327#0.061105717,122.21184539794922#117.3687744140625,0#0,0#0,0#0,1#1,1#1,0#0,0#0,0#0,1#1,0#0,0#0,0#0,jfarcand#jfarcand,0#0,1427#1427,24/03/14-27/04/10#24/03/14-27/04/10,0#2,0#3,0#87,0#71,0#7,0#7,0#0,0#1,0#1,2619.json
1541,89,64,67,0.119402985074627,0,3.61148133536091E-16,16,22,38,16,16,6.3,6,15,8,41,25,266,109,66,375,2266.6477,89.380005,202592.98,11255.166,0.75554925,59.0284805297852,0,0,0,1,0,0,0,0,2,11,1,1,Aki Yoshida,0,2171,06/04/16-27/04/10,0,0,0,0,0,0,0,0,0,2590.json
3710,3#3#3#3#4#3#3,3#3#3#3#4#3#3,3#3#3#3#4#3#3,0.0#0.0#0.0#0.0#0.0#0.0#0.0,0.8636866807937622#0.9015461802482605#0.8948222398757935#0.8721166253089905#0.7609007954597473#0.714992880821228#0.714992880821228,0.8462352743721847#0.9794260640874622#0.9685929311786935#0.8895029231780424#0.9044329987288743#0.8499858487555145#0.8499858487555145,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#2.0#1.89#1.89,0#0#0#0#0#0#0,0#0#0#0#1#1#1,0#0#0#0#1#1#1,11.0#9.0#9.0#11.0#11.0#11.0#11.0,2.0#3.0#3.0#2.0#5.0#3.0#3.0,15.0#11.0#11.0#15.0#15.0#14.0#14.0,2.0#3.0#3.0#2.0#6.0#4.0#4.0,13.0#12.0#12.0#13.0#16.0#14.0#14.0,17.0#14.0#14.0#17.0#21.0#18.0#18.0,62.907475#50.189476#50.189476#62.907475#84.0#68.53239#68.53239,5.5#4.5#4.5#5.5#6.6000004#7.3333335#7.3333335,345.99112#225.85265#225.85265#345.99112#554.4#502.57086#502.57086,19.22173#12.547369#12.547369#19.22173#30.800001#27.920603#27.920603,0.020969158#0.016729826#0.016729826#0.020969158#0.028#0.022844128#0.022844128,131.43582153320312#132.61029052734375#132.61029052734375#131.43582153320312#125.27178192138672#130.99049377441406#130.99049377441406,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand,0#550#561#669#698#1019#1889,2#552#563#671#700#1021#1891,29/04/10-27/04/10#31/10/11-27/04/10#11/11/11-27/04/10#27/02/12-27/04/10#27/03/12-27/04/10#11/02/13-27/04/10#01/07/15-27/04/10,0#3#0#1#2#3#0,0#6#0#2#3#7#0,0#45#12#36#36#53#0,0#36#0#36#31#33#0,0#6#56#37#37#37#119,0#6#11#37#37#37#41,0#0#0#0#0#0#0,0#1#0#0#1#0#1,0#1#0#0#1#0#1,643.json
3027,3#3,3#3,3#3,0.0#0.0,0.19964401423931122#0.16670361161231995,0.2947937666529342#0.17967683669243079,0#0,0#0,0#0,1#1,1#1,1.89#1.89,0#0,0#0,0#0,19.0#19.0,3.0#3.0,27.0#27.0,5.0#5.0,22.0#22.0,32.0#32.0,142.70181#142.70181,15.833333#15.833333,2259.4453#2259.4453,125.52474#125.52474,0.04756727#0.04756727,127.17654418945312#127.17654418945312,0#0,0#0,0#0,1#1,0#0,0#0,0#0,0#0,1#1,0#0,0#0,0#0,jfarcand#jfarcand,0#0,685#685,12/03/12-27/04/10#12/03/12-27/04/10,0#3,0#6,0#36,0#0,0#13,0#1,0#0,0#0,0#0,2604.json
1877,13#13#7#11#16,13#13#7#11#16,13#13#7#11#16,0.0#0.0#0.0#0.0#0.0,0.24359485507011414#0.19566932320594788#0.020030448213219643#1.7554141231812537E-4#0.0,0.04073858317725214#0.024491541047857213#0.04979893714974043#7.750338057260435E-5#1.949854938178494E-6,1#1#0#2#2,1#1#0#1#1,2#2#0#3#3,4#4#3#4#5,4#4#3#4#5,5.77#5.77#4.12#5.86#7.14,3#3#2#3#4,3#3#2#7#9,3#3#2#6#7,29.0#29.0#21.0#28.0#33.0,8.0#8.0#8.0#9.0#10.0,53.0#55.0#39.0#73.0#96.0,14.0#15.0#13.0#23.0#30.0,37.0#37.0#29.0#37.0#43.0,67.0#70.0#52.0#96.0#126.0,349.0334#364.66174#252.61502#500.10754#683.70935,25.375#27.1875#17.0625#35.77778#49.5,8856.723#9914.241#4310.2437#17892.736#33843.613,492.04016#550.7912#239.45798#994.0409#1880.2007,0.11634446#0.12155391#0.08420501#0.16670251#0.22790311,98.08094787597656#97.8531723022461#110.02054595947266#98.9170150756836#90.99089050292969,1#1#1#1#1,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,2#2#2#2#2,1#1#2#2#2,0#0#0#0#0,0#0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand#jfarcand,0#9#54#203#215,1835#1844#1889#2038#2050,06/05/15-27/04/10#15/05/15-27/04/10#29/06/15-27/04/10#25/11/15-27/04/10#07/12/15-27/04/10,0#1#2#5#8,0#2#10#6#11,0#6#247#254#238,0#6#223#238#218,0#4#9#11#5,0#4#9#11#5,0#0#0#0#0,0#1#1#0#0,0#1#1#0#0,2106.json
1580,2,2,2,0,0.925234973430634,0.866653336484253,0,0,0,1,1,0,0,0,0,10,2,11,2,12,13,46.604515,5,233.02258,12.945699,0.015534839,139.564193725586,0,0,0,1,0,0,0,0,1,0,0,0,Aki Yoshida,0,2131,26/02/16-27/04/10,0,0,0,0,0,0,0,0,0,502.json
